GEOID,NAMELSAD,population,tract_area_sq_mi,light_duty_vehicles_population_weighted,ev_vehicles_population_weighted,evse_per_1000_light_duty_vehicles_population_weighted,is_benchmark_20to100,is_above_standard_gt100,is_below_standard_lt20,application_group,predicted_target_evse_count,current_total_evse,planning_gap_evse_non_benchmark_only,planning_gap_bin,gap_map_class,benchmark_map_class
06065031702,Census Tract 317.02,2132,1.64,1657.32,68.79,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065031703,Census Tract 317.03,4076,0.87,3168.49,131.51,1.89,False,False,True,below_standard_gap_application,87.0,6.0,81.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06067009108,Census Tract 91.08,3716,0.58,2416.48,82.38,1.66,False,False,True,below_standard_gap_application,67.0,4.0,63.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06067009109,Census Tract 91.09,5360,0.68,3485.56,118.83,0.0,False,False,True,below_standard_gap_application,97.0,0.0,97.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037219500,Census Tract 2195,1941,0.22,1247.36,70.81,0.0,False,False,True,below_standard_gap_application,46.0,0.0,46.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037219800,Census Tract 2198,3254,0.17,2091.14,118.7,0.48,False,False,True,below_standard_gap_application,61.0,1.0,60.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037220000,Census Tract 2200,5308,0.38,3411.12,193.63,0.59,False,False,True,below_standard_gap_application,95.0,2.0,93.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037220100,Census Tract 2201,2386,0.38,1533.22,87.22,5.87,False,False,True,below_standard_gap_application,50.0,9.0,41.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037221120,Census Tract 2211.20,2924,0.12,1472.7,52.92,0.68,False,False,True,below_standard_gap_application,49.0,1.0,48.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06037221210,Census Tract 2212.10,2829,0.14,1427.23,51.36,0.0,False,False,True,below_standard_gap_application,48.0,0.0,48.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037221220,Census Tract 2212.20,3081,0.25,1551.77,55.77,0.0,False,False,True,below_standard_gap_application,51.0,0.0,51.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06015000106,Census Tract 1.06,3905,29.35,1763.69,20.0,0.0,False,False,True,below_standard_gap_application,54.0,0.0,54.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06015000107,Census Tract 1.07,3090,3.27,1426.82,16.18,0.0,False,False,True,below_standard_gap_application,48.0,0.0,48.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06001451501,Census Tract 4515.01,4485,1.95,3420.99,286.91,1.17,False,False,True,below_standard_gap_application,96.0,4.0,92.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037232300,Census Tract 2323,4595,0.24,2463.08,49.82,0.0,False,False,True,below_standard_gap_application,69.0,0.0,69.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037232500,Census Tract 2325,4870,0.3,2886.36,80.32,0.0,False,False,True,below_standard_gap_application,79.0,0.0,79.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037232800,Census Tract 2328,3754,0.16,1913.39,30.84,0.0,False,False,True,below_standard_gap_application,57.0,0.0,57.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037234200,Census Tract 2342,2381,0.34,1313.25,75.18,15.23,False,False,True,below_standard_gap_application,47.0,20.0,27.0,26-50,Gap 26-50 EVSE,"10-20 EVSE / 1,000 vehicles"
06067007603,Census Tract 76.03,2825,0.6,2026.15,99.75,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067006204,Census Tract 62.04,3467,0.51,2076.24,75.3,13.49,False,False,True,below_standard_gap_application,60.0,28.0,32.0,26-50,Gap 26-50 EVSE,"10-20 EVSE / 1,000 vehicles"
06067004019,Census Tract 40.19,2973,0.34,2029.76,123.93,0.0,False,False,True,below_standard_gap_application,60.0,0.0,60.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067006502,Census Tract 65.02,2418,0.84,1634.1,33.1,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067004015,Census Tract 40.15,4440,0.66,3031.33,185.08,0.0,False,False,True,below_standard_gap_application,84.0,0.0,84.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067006706,Census Tract 67.06,3615,0.58,2443.05,49.48,0.0,False,False,True,below_standard_gap_application,68.0,0.0,68.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067007027,Census Tract 70.27,2002,0.99,1633.61,136.4,17.14,False,False,True,below_standard_gap_application,52.0,28.0,24.0,11-25,Gap 11-25 EVSE,"10-20 EVSE / 1,000 vehicles"
06067009640,Census Tract 96.40,4944,0.25,2911.67,63.64,0.0,False,False,True,below_standard_gap_application,80.0,0.0,80.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06067008802,Census Tract 88.02,2698,4.56,2031.29,114.46,0.0,False,False,True,below_standard_gap_application,59.0,0.0,59.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06057000107,Census Tract 1.07,6478,19.51,4700.62,128.62,0.0,False,False,True,below_standard_gap_application,144.0,0.0,144.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06057000404,Census Tract 4.04,4389,32.57,4422.77,146.43,0.0,False,False,True,below_standard_gap_application,130.0,0.0,130.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06057000601,Census Tract 6.01,2739,1.24,2503.36,57.31,0.0,False,False,True,below_standard_gap_application,69.0,0.0,69.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06057000403,Census Tract 4.03,2286,22.07,1990.82,59.2,0.0,False,False,True,below_standard_gap_application,58.0,0.0,58.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06057001207,Census Tract 12.07,5664,4.43,3762.58,258.24,5.05,False,False,True,below_standard_gap_application,108.0,19.0,89.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06057000503,Census Tract 5.03,1643,1.88,1492.27,40.16,0.0,False,False,True,below_standard_gap_application,49.0,0.0,49.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06057000504,Census Tract 5.04,4953,2.3,4511.37,113.21,5.32,False,False,True,below_standard_gap_application,134.0,24.0,110.0,101-250,Gap 101-250 EVSE,"5-10 EVSE / 1,000 vehicles"
06057000602,Census Tract 6.02,4681,4.48,4278.28,97.95,0.0,False,False,True,below_standard_gap_application,124.0,0.0,124.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06057001208,Census Tract 12.08,1942,8.04,1308.36,89.53,0.0,False,False,True,below_standard_gap_application,47.0,0.0,47.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06057001209,Census Tract 12.09,1752,5.77,1163.85,79.88,28.35,True,False,False,benchmark_training_standard,44.0,33.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06057000106,Census Tract 1.06,1989,8.52,1814.0,64.08,0.0,False,False,True,below_standard_gap_application,55.0,0.0,55.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06057001211,Census Tract 12.11,1118,4.18,742.69,50.97,0.0,False,False,True,below_standard_gap_application,38.0,0.0,38.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06057001210,Census Tract 12.10,1820,3.97,1209.02,82.98,0.0,False,False,True,below_standard_gap_application,45.0,0.0,45.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037404402,Census Tract 4044.02,4673,1.3,3308.03,149.42,0.0,False,False,True,below_standard_gap_application,91.0,0.0,91.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037500300,Census Tract 5003,2541,3.46,1980.7,104.49,2.02,False,False,True,below_standard_gap_application,58.0,4.0,54.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037403325,Census Tract 4033.25,4706,6.6,4002.19,527.71,7.5,False,False,True,below_standard_gap_application,119.0,30.0,89.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06037670405,Census Tract 6704.05,2582,0.58,2168.88,327.33,0.46,False,False,True,below_standard_gap_application,64.0,1.0,63.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06037543305,Census Tract 5433.05,3265,3.24,2315.64,40.52,0.0,False,False,True,below_standard_gap_application,65.0,0.0,65.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037543321,Census Tract 5433.21,5594,1.64,4627.27,221.71,4.54,False,False,True,below_standard_gap_application,141.0,21.0,120.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06037543100,Census Tract 5431,6775,1.12,5364.26,190.38,1.49,False,False,True,below_standard_gap_application,179.0,8.0,171.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06037542200,Census Tract 5422,7418,0.54,4826.83,70.66,0.0,False,False,True,below_standard_gap_application,149.0,0.0,149.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037540201,Census Tract 5402.01,2090,0.1,1378.08,20.75,0.0,False,False,True,below_standard_gap_application,47.0,0.0,47.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037240600,Census Tract 2406,4939,0.26,2752.72,35.34,0.0,False,False,True,below_standard_gap_application,75.0,0.0,75.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037534102,Census Tract 5341.02,5777,0.31,3581.87,62.85,0.0,False,False,True,below_standard_gap_application,99.0,0.0,99.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037239310,Census Tract 2393.10,3737,0.21,2082.79,26.74,0.0,False,False,True,below_standard_gap_application,60.0,0.0,60.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037532800,Census Tract 5328,3856,0.21,2164.94,29.65,0.0,False,False,True,below_standard_gap_application,62.0,0.0,62.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037501302,Census Tract 5013.02,4345,0.44,3386.92,178.68,0.0,False,False,True,below_standard_gap_application,94.0,0.0,94.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037273404,Census Tract 2734.04,1571,0.08,964.54,140.59,0.0,False,False,True,below_standard_gap_application,42.0,0.0,42.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037232401,Census Tract 2324.01,3879,0.22,2299.01,63.98,0.0,False,False,True,below_standard_gap_application,65.0,0.0,65.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06037231902,Census Tract 2319.02,2877,0.13,1466.39,23.63,0.68,False,False,True,below_standard_gap_application,49.0,1.0,48.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06037234302,Census Tract 2343.02,2587,0.14,1378.68,96.87,0.73,False,False,True,below_standard_gap_application,48.0,1.0,47.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06037231602,Census Tract 2316.02,1874,0.12,955.17,15.39,0.0,False,False,True,below_standard_gap_application,41.0,0.0,41.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06037236101,Census Tract 2361.01,2596,0.24,1416.53,96.92,0.71,False,False,True,below_standard_gap_application,49.0,1.0,48.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06037234002,Census Tract 2340.02,2736,0.22,1479.55,94.9,0.68,False,False,True,below_standard_gap_application,50.0,1.0,49.0,26-50,Gap 26-50 EVSE,"0-1 EVSE / 1,000 vehicles"
06037236206,Census Tract 2362.06,2665,0.11,1608.16,98.14,1.24,False,False,True,below_standard_gap_application,52.0,2.0,50.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06037265701,Census Tract 2657.01,1692,0.33,707.92,114.47,2.83,False,False,True,below_standard_gap_application,38.0,2.0,36.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06037216301,Census Tract 2163.01,1448,0.22,923.81,135.82,8.66,False,False,True,below_standard_gap_application,41.0,8.0,33.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06037265204,Census Tract 2652.04,1505,0.1,606.48,98.75,24.73,True,False,False,benchmark_training_standard,37.0,15.0,,,Benchmark standard 20-100,"20-50 EVSE / 1,000 vehicles"
06037265203,Census Tract 2652.03,2056,0.12,828.52,134.91,2.41,False,False,True,below_standard_gap_application,40.0,2.0,38.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06001408000,Census Tract 4080,2758,0.75,1602.09,160.53,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06001441401,Census Tract 4414.01,7883,0.72,5584.9,867.05,0.0,False,False,True,below_standard_gap_application,211.0,0.0,211.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06065040202,Census Tract 402.02,3001,0.6,2271.54,60.45,0.0,False,False,True,below_standard_gap_application,64.0,0.0,64.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065031704,Census Tract 317.04,4929,1.01,3869.49,137.5,0.78,False,False,True,below_standard_gap_application,109.0,3.0,106.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06031001402,Census Tract 14.02,2383,0.52,918.59,6.7,0.0,False,False,True,below_standard_gap_application,41.0,0.0,41.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06031001401,Census Tract 14.01,2815,0.84,1085.12,7.92,0.0,False,False,True,below_standard_gap_application,43.0,0.0,43.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06069000502,Census Tract 5.02,7891,1.32,6893.44,281.57,0.29,False,False,True,below_standard_gap_application,297.0,2.0,295.0,251-500,Gap 251-500 EVSE,"0-1 EVSE / 1,000 vehicles"
06069000802,Census Tract 8.02,4201,1154.79,1210.8,31.7,3.3,False,False,True,below_standard_gap_application,46.0,4.0,42.0,26-50,Gap 26-50 EVSE,"1-5 EVSE / 1,000 vehicles"
06069000702,Census Tract 7.02,6651,4.98,5810.2,237.32,5.68,False,False,True,below_standard_gap_application,208.0,33.0,175.0,101-250,Gap 101-250 EVSE,"5-10 EVSE / 1,000 vehicles"
06069000501,Census Tract 5.01,5576,0.97,4871.1,198.96,0.0,False,False,True,below_standard_gap_application,152.0,0.0,152.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06069000701,Census Tract 7.01,4459,0.64,3895.31,159.11,0.0,False,False,True,below_standard_gap_application,110.0,0.0,110.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06065043505,Census Tract 435.05,3801,0.5,2663.95,70.77,0.0,False,False,True,below_standard_gap_application,73.0,0.0,73.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065044104,Census Tract 441.04,2576,16.68,2079.36,57.41,0.0,False,False,True,below_standard_gap_application,60.0,0.0,60.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065044403,Census Tract 444.03,3799,410.97,3222.44,58.38,1.86,False,False,True,below_standard_gap_application,87.0,6.0,81.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06065042007,Census Tract 420.07,7605,51.76,6314.71,385.47,0.0,False,False,True,below_standard_gap_application,250.0,0.0,250.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06069000801,Census Tract 8.01,3428,3.34,2994.64,122.32,0.67,False,False,True,below_standard_gap_application,81.0,2.0,79.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06067009111,Census Tract 91.11,5989,0.57,3894.6,132.77,0.0,False,False,True,below_standard_gap_application,111.0,0.0,111.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06087122100,Census Tract 1221,3299,1.48,1747.62,140.66,0.0,False,False,True,below_standard_gap_application,55.0,0.0,55.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06087122500,Census Tract 1225,7088,5.05,5693.22,144.07,0.0,False,False,True,below_standard_gap_application,198.0,0.0,198.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06087100100,Census Tract 1001,2389,1.27,1625.97,126.44,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06087100600,Census Tract 1006,2991,0.41,2325.01,195.4,0.0,False,False,True,below_standard_gap_application,66.0,0.0,66.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06001432400,Census Tract 4324,5818,3.2,4282.39,250.93,2.57,False,False,True,below_standard_gap_application,127.0,11.0,116.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06029002819,Census Tract 28.19,4419,0.64,2578.14,46.01,0.0,False,False,True,below_standard_gap_application,71.0,0.0,71.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06029002821,Census Tract 28.21,4829,0.7,3585.67,191.25,0.0,False,False,True,below_standard_gap_application,100.0,0.0,100.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06029003112,Census Tract 31.12,6205,1.16,3838.43,88.51,1.56,False,False,True,below_standard_gap_application,108.0,6.0,102.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06029003113,Census Tract 31.13,4949,0.86,2841.68,28.97,0.0,False,False,True,below_standard_gap_application,77.0,0.0,77.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06001404300,Census Tract 4043,3600,0.72,2437.59,442.17,0.0,False,False,True,below_standard_gap_application,71.0,0.0,71.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065040203,Census Tract 402.03,3385,0.36,2562.2,68.19,0.0,False,False,True,below_standard_gap_application,70.0,0.0,70.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065040204,Census Tract 402.04,3253,0.53,2462.28,65.53,0.0,False,False,True,below_standard_gap_application,68.0,0.0,68.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065040303,Census Tract 403.03,3363,1.18,2545.54,67.75,0.0,False,False,True,below_standard_gap_application,70.0,0.0,70.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06065040402,Census Tract 404.02,4897,1.88,3706.67,98.65,0.27,False,False,True,below_standard_gap_application,103.0,1.0,102.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06033001000,Census Tract 10,6355,70.0,6580.32,96.0,0.3,False,False,True,below_standard_gap_application,261.0,2.0,259.0,251-500,Gap 251-500 EVSE,"0-1 EVSE / 1,000 vehicles"
06033001200,Census Tract 12,3178,144.55,2542.93,34.82,0.0,False,False,True,below_standard_gap_application,70.0,0.0,70.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06111003011,Census Tract 30.11,6784,0.33,4649.36,177.96,0.0,False,False,True,below_standard_gap_application,142.0,0.0,142.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06111005801,Census Tract 58.01,5196,1.84,4458.6,404.44,0.0,False,False,True,below_standard_gap_application,136.0,0.0,136.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06111007405,Census Tract 74.05,5882,14.0,1308.36,193.69,0.0,False,False,True,below_standard_gap_application,48.0,0.0,48.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06111007511,Census Tract 75.11,2861,11.23,1199.94,133.43,0.0,False,False,True,below_standard_gap_application,46.0,0.0,46.0,26-50,Gap 26-50 EVSE,"0 EVSE / 1,000 vehicles"
06111007512,Census Tract 75.12,5879,10.27,2097.64,140.18,2.38,False,False,True,below_standard_gap_application,62.0,5.0,57.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06111000303,Census Tract 3.03,5206,14.44,4637.78,150.53,0.43,False,False,True,below_standard_gap_application,140.0,2.0,138.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06029000300,Census Tract 3,4266,0.59,2538.49,40.83,4.73,False,False,True,below_standard_gap_application,70.0,12.0,58.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06037552700,Census Tract 5527,6511,0.53,4739.51,152.41,0.0,False,False,True,below_standard_gap_application,146.0,0.0,146.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037552800,Census Tract 5528,5635,0.5,4101.85,131.91,0.0,False,False,True,below_standard_gap_application,118.0,0.0,118.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06037553000,Census Tract 5530,5204,0.49,3805.46,130.47,0.0,False,False,True,below_standard_gap_application,107.0,0.0,107.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06107003501,Census Tract 35.01,2681,5.6,1646.3,19.66,0.0,False,False,True,below_standard_gap_application,52.0,0.0,52.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06059990100,Census Tract 9901,0,137.8,0.0,0.0,,False,False,False,excluded_no_vehicle_ratio,30.0,0.0,,,"No vehicle-ratio data, excluded",
06059062649,Census Tract 626.49,3083,1.31,2545.93,299.58,0.0,False,False,True,below_standard_gap_application,72.0,0.0,72.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06059032058,Census Tract 320.58,6776,2.7,5317.92,934.92,0.0,False,False,True,below_standard_gap_application,194.0,0.0,194.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06059032061,Census Tract 320.61,5945,3.26,4870.93,546.05,2.26,False,False,True,below_standard_gap_application,159.0,11.0,148.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06041109002,Census Tract 1090.02,4512,0.97,3494.93,314.49,4.58,False,False,True,below_standard_gap_application,99.0,16.0,83.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
06041130201,Census Tract 1302.01,3367,0.58,2479.87,310.28,0.4,False,False,True,below_standard_gap_application,71.0,1.0,70.0,51-100,Gap 51-100 EVSE,"0-1 EVSE / 1,000 vehicles"
06041112202,Census Tract 1122.02,6247,2.57,4871.34,419.23,4.72,False,False,True,below_standard_gap_application,157.0,23.0,134.0,101-250,Gap 101-250 EVSE,"1-5 EVSE / 1,000 vehicles"
06041131100,Census Tract 1311,1380,52.74,974.65,138.14,8.21,False,False,True,below_standard_gap_application,42.0,8.0,34.0,26-50,Gap 26-50 EVSE,"5-10 EVSE / 1,000 vehicles"
06041990100,Census Tract 9901,0,253.09,0.0,0.0,,False,False,False,excluded_no_vehicle_ratio,30.0,0.0,,,"No vehicle-ratio data, excluded",
06111007406,Census Tract 74.06,2158,1.43,2656.61,393.28,0.0,False,False,True,below_standard_gap_application,75.0,0.0,75.0,51-100,Gap 51-100 EVSE,"0 EVSE / 1,000 vehicles"
06111007509,Census Tract 75.09,4196,2.29,2996.63,349.25,7.01,False,False,True,below_standard_gap_application,84.0,21.0,63.0,51-100,Gap 51-100 EVSE,"5-10 EVSE / 1,000 vehicles"
06111007510,Census Tract 75.10,5424,3.49,4722.45,536.26,0.0,False,False,True,below_standard_gap_application,151.0,0.0,151.0,101-250,Gap 101-250 EVSE,"0 EVSE / 1,000 vehicles"
06111007613,Census Tract 76.13,4571,3.51,3893.67,292.87,0.77,False,False,True,below_standard_gap_application,112.0,3.0,109.0,101-250,Gap 101-250 EVSE,"0-1 EVSE / 1,000 vehicles"
06111007614,Census Tract 76.14,7029,32.63,3492.87,262.73,3.44,False,False,True,below_standard_gap_application,100.0,12.0,88.0,51-100,Gap 51-100 EVSE,"1-5 EVSE / 1,000 vehicles"
