zip_code,ev_vehicles,zev_vehicles,light_duty_vehicles,ev_share_light_duty,zcta_area_sq_mi,zcta_population
90261,0,0,2,0.0,,
93161,0,0,0,,,
91932,446,450,17143,0.02601644986291781,4.85555529801646,25741.0
94073,0,0,1,0.0,,
91011,3044,3066,17189,0.17708999941823259,11.281536457131287,19935.0
95412,10,10,329,0.030395136778115502,90.33708379794676,331.0
90096,0,0,1,0.0,,
94903,2443,2447,24009,0.10175350910075388,20.563589294195932,30615.0
95323,17,17,1041,0.01633045148895293,31.75836181588592,1644.0
90848,0,0,0,,,
93619,2826,2826,40441,0.06987957765633887,186.61571493166068,55610.0
94647,0,0,1,0.0,,
94137,0,0,1,0.0,,
92618,12089,12179,51771,0.23350910741534836,20.691940215102374,66126.0
90980,0,0,0,,,
90248,592,604,11554,0.051237666608966594,4.818373062831584,11235.0
93901,492,493,21835,0.022532631096862835,9.58575388968815,29724.0
90984,0,0,0,,,
95456,39,39,708,0.05508474576271186,11.550699913210286,860.0
90886,0,0,0,,,
91313,9,9,308,0.02922077922077922,,
99205,0,0,16,0.0,9.031010471821034,43169.0
91039,0,0,0,,,
92418,0,0,8,0.0,,
93614,203,203,9508,0.02135044173327724,128.73398736868367,11445.0
92363,28,28,3245,0.008628659476117103,384.72296667180217,5531.0
97101,0,0,1,0.0,50.21162838139785,3914.0
95555,5,5,232,0.021551724137931036,116.0544331244918,216.0
98281,0,0,3,0.0,5.309933170057266,1288.0
92320,387,387,9341,0.04143025372015844,13.95379586723828,10902.0
96772,0,0,7,0.0,228.56852507376632,2470.0
94351,0,0,0,,,
95229,1,1,28,0.03571428571428571,,
92074,12,12,408,0.029411764705882353,,
97394,1,1,8,0.125,54.149469258044626,5363.0
98947,0,0,2,0.0,45.80332569181119,3255.0
96134,4,4,1610,0.002484472049689441,350.51489739616693,2346.0
92286,7,7,863,0.008111239860950173,,
92781,23,24,604,0.0380794701986755,,
91404,2,2,41,0.04878048780487805,,
93037,0,0,1,0.0,,
91616,1,1,36,0.027777777777777776,,
90093,8,8,126,0.06349206349206349,,
95000,0,0,0,,,
98625,0,0,4,0.0,195.62087777633693,7655.0
93044,10,10,435,0.022988505747126436,,
97111,0,0,4,0.0,38.0711605057951,4890.0
92643,0,0,13,0.0,,
96117,2,2,290,0.006896551724137931,325.50009714102,261.0
96830,0,0,2,0.0,,
97225,4,4,41,0.0975609756097561,6.661229534743807,25869.0
99122,0,0,3,0.0,611.6302886677439,4046.0
93232,5,5,868,0.00576036866359447,,
97471,0,0,28,0.0,184.06512986511544,32334.0
91005,0,0,1,0.0,,
98284,0,0,13,0.0,287.59196354601,27835.0
93570,0,0,2,0.0,,
92833,3864,3905,38831,0.09950812495171384,7.667595432302531,51842.0
95423,50,50,4019,0.01244090569793481,124.66450106230312,3513.0
95242,857,857,22393,0.03827088822399857,92.68858592401101,28427.0
94065,1645,1652,9298,0.17691976769197676,3.087251502683295,11673.0
90698,0,0,0,,,
98217,0,0,1,0.0,,
95163,0,0,1,0.0,,
93724,1,1,9,0.1111111111111111,,
91765,4845,4919,36745,0.13185467410532045,18.57340031904883,44502.0
91739,3467,3483,33071,0.10483505185812343,28.430086723008333,41673.0
90712,1358,1376,24344,0.05578376602037463,4.235701862926325,30800.0
98380,0,0,1,0.0,54.093485234904485,5471.0
95116,1235,1253,34246,0.03606260585177831,3.563660545432715,48042.0
95401,1078,1078,28459,0.037879054077796126,20.919497917905773,36861.0
91301,2731,2742,20522,0.13307669817756554,33.234985933953695,23879.0
91304,2582,2601,35350,0.07304101838755304,9.745182566484193,52474.0
92763,1,1,1,1.0,,
95455,0,0,4,0.0,,
90644,0,0,1,0.0,,
93750,0,0,1,0.0,,
92408,257,261,11102,0.023148982165375608,10.608192551579137,14325.0
90675,0,0,0,,,
95622,0,0,3,0.0,,
92693,4,4,282,0.014184397163120567,,
92829,0,0,1,0.0,,
95627,42,42,3212,0.013075965130759652,52.62967052846704,3999.0
90763,0,0,0,,,
97013,0,0,12,0.0,59.528249600222914,24293.0
95636,7,7,501,0.013972055888223553,11.468616782950312,1410.0
95614,118,118,3734,0.03160149973219068,31.785324029728997,3954.0
91917,19,19,950,0.02,51.83483623422081,749.0
95853,0,0,125,0.0,,
92343,0,0,21,0.0,,
92309,2,2,361,0.00554016620498615,358.4927347711483,343.0
90930,0,0,0,,,
94902,0,0,1,0.0,,
91230,1,1,1,1.0,,
91328,7,7,141,0.04964539007092199,,
94621,466,471,21469,0.021705715217290047,10.311638441253377,33840.0
94979,4,4,239,0.016736401673640166,,
92156,0,0,1,0.0,,
99567,0,0,3,0.0,694.2580892241303,6452.0
92313,313,314,9659,0.032405010870690545,3.6227981986663322,13078.0
93238,14,14,1277,0.01096319498825372,116.59057447971416,887.0
93501,64,64,3443,0.01858844031367993,222.1131246115475,6435.0
98328,0,0,1,0.0,234.29292422991082,9891.0
91040,1576,1587,17159,0.09184684422169125,8.344427066241124,20821.0
92777,0,0,1,0.0,,
92607,28,28,475,0.05894736842105263,,
91393,2,2,111,0.018018018018018018,,
90322,0,0,1,0.0,,
90696,0,0,0,,,
92654,12,13,356,0.033707865168539325,,
97005,0,0,42,0.0,5.131184751766373,28311.0
95343,9,9,85,0.10588235294117647,,
97021,0,0,1,0.0,262.2325102833656,1608.0
93406,20,20,823,0.024301336573511544,,
94526,3280,3290,27641,0.11866430302811042,13.170274613675042,32584.0
94504,0,0,5,0.0,,
98127,0,0,1,0.0,,
92714,0,0,3,0.0,,
90934,0,0,1,0.0,,
92812,8,8,274,0.029197080291970802,,
90682,0,0,0,,,
93585,0,0,1,0.0,,
92371,202,202,9508,0.02124526714345814,132.08980132868675,21580.0
95805,0,0,0,,,
90786,0,0,1,0.0,,
99190,0,0,1,0.0,,
94603,457,462,22602,0.020219449606229536,2.698093466279727,35742.0
95929,0,0,82,0.0,0.007832591904938778,0.0
90602,818,829,17077,0.047900685132048954,3.753963709913394,25905.0
94543,3,3,130,0.023076923076923078,,
95568,0,0,115,0.0,98.06477643792698,223.0
98278,0,0,3,0.0,5.641708642005831,1932.0
90460,0,0,1,0.0,,
95445,141,141,2941,0.047942876572594356,89.53462917319249,2766.0
91830,0,0,1,0.0,,
90508,2,2,66,0.030303030303030304,,
90764,0,0,0,,,
94954,1702,1705,31734,0.05363332703094473,62.84334145871177,37574.0
90507,0,0,39,0.0,,
94568,9252,9295,48316,0.19148936170212766,16.494400299106697,70803.0
95150,12,12,516,0.023255813953488372,,
96716,0,0,4,0.0,4.29475026552329,2650.0
92232,9,9,4561,0.0019732514799386098,,
93241,61,61,9345,0.006527554842161584,5.05269107628697,15250.0
97216,0,0,14,0.0,2.515911304594288,16638.0
96401,0,0,1,0.0,,
94547,1876,1882,20646,0.09086505860699409,5.673024145057485,26302.0
95022,0,0,2,0.0,,
93504,8,8,267,0.0299625468164794,,
95128,2266,2286,24656,0.09190460739779364,3.93075148203839,33165.0
95709,109,109,4382,0.02487448653582839,23.869295647669098,6000.0
95231,39,39,2996,0.0130173564753004,10.834314400614101,3896.0
92515,0,0,1,0.0,,
96025,13,13,1981,0.006562342251388188,103.83808245720714,1906.0
95601,19,19,325,0.05846153846153846,2.095855412684003,294.0
95748,0,0,1,0.0,,
92832,1005,1019,17387,0.057801805946971874,2.895199839735321,27298.0
90741,0,0,1,0.0,,
96709,0,0,4,0.0,,
96932,0,0,6,0.0,,
97360,0,0,1,0.0,13.540859687935518,2040.0
92923,0,0,1,0.0,,
92794,0,0,1,0.0,,
94303,3731,3752,34487,0.10818569315974136,8.587623871624885,46879.0
99705,0,0,8,0.0,146.94942170232417,21769.0
93581,16,16,1090,0.014678899082568808,2.603199453771712,3188.0
94133,782,787,9245,0.08458626284478096,0.6575747316235494,23804.0
99354,1,1,17,0.058823529411764705,25.76310635230123,25559.0
90968,0,0,0,,,
93343,0,0,0,,,
91430,0,0,0,,,
95425,352,352,11852,0.029699628754640568,195.85654923297508,10978.0
93231,0,0,0,,,
95053,3,3,42,0.07142857142857142,0.14669646421295732,3049.0
97753,0,0,4,0.0,108.95297087938094,3067.0
93792,2,2,55,0.03636363636363636,,
94130,65,67,868,0.0748847926267281,1.8054917906264787,2429.0
91781,0,0,2,0.0,,
94533,2247,2254,57563,0.03903549154839046,22.66144027029094,78805.0
92567,161,161,8613,0.018692673865087658,33.33085979157812,10867.0
95044,7,7,167,0.041916167664670656,,
90407,0,0,2,0.0,,
95885,0,0,2,0.0,,
95386,129,129,7933,0.016261187444850625,98.35233116408165,10666.0
98465,0,0,10,0.0,2.2727347738982426,7178.0
92563,4128,4133,53375,0.07733957845433255,22.63870830776003,80379.0
93924,522,522,5931,0.08801213960546282,187.41976088812655,6316.0
98059,4,4,38,0.10526315789473684,16.224865772749542,42406.0
99707,0,0,1,0.0,241.8987417406715,0.0
92850,0,0,0,,,
95062,1607,1610,27134,0.05922458907643547,5.169794080181938,35607.0
91596,0,0,1,0.0,,
95032,3861,3887,22059,0.17503059975520197,18.802489958343315,27313.0
92120,1959,1964,24702,0.07930531940733544,7.681314667608433,31915.0
90264,21,21,212,0.09905660377358491,,
94296,5,5,93,0.053763440860215055,,
93440,68,68,1604,0.04239401496259352,44.12821338804442,1185.0
95720,2,2,91,0.02197802197802198,156.22789204750816,29.0
93230,950,951,49676,0.019123923021177228,258.1349398727349,69684.0
92624,461,465,6178,0.07461961799935254,2.40632356506364,7211.0
95541,0,0,2,0.0,,
90897,0,0,0,,,
98373,4,4,39,0.10256410256410256,9.404195876685558,28883.0
98532,1,1,15,0.06666666666666667,312.65477663454163,27135.0
90044,822,855,50341,0.016328638684173932,5.1021409922689935,94830.0
93846,0,0,1,0.0,,
94014,1889,1900,30617,0.06169774961622628,6.392245242273184,45315.0
94802,2,2,506,0.003952569169960474,,
95165,0,0,1,0.0,,
96818,4,4,78,0.05128205128205128,13.47248320849833,54822.0
95682,1062,1063,26393,0.040237941878528395,90.00337545178203,30065.0
90989,0,0,0,,,
94907,0,0,6,0.0,,
95017,27,27,617,0.04376012965964344,62.46256315078393,616.0
96112,1,1,175,0.005714285714285714,129.601249486406,193.0
98503,2,2,45,0.044444444444444446,12.03701674127486,41656.0
90668,0,0,0,,,
90894,0,0,0,,,
96837,0,0,4,0.0,,
92123,1963,1966,27206,0.0721532014996692,8.611315964088279,33041.0
92796,0,0,1,0.0,,
95684,62,62,2578,0.02404965089216447,159.8673563584883,2708.0
96537,0,0,1,0.0,,
95033,1127,1132,8069,0.13967034328913125,90.19943913085623,9600.0
94552,1728,1739,12452,0.13877288788949566,51.820842106901885,14506.0
95435,1,1,371,0.0026954177897574125,0.014292947747635551,0.0
92369,8,8,230,0.034782608695652174,0.3718932332935403,2575.0
95464,27,27,2110,0.012796208530805687,2.541421552388535,2484.0
91023,0,0,8,0.0,,
96027,8,8,2111,0.0037896731406916154,420.8027742872565,1908.0
93582,0,0,1,0.0,,
94906,1,1,2,0.5,,
92196,13,13,475,0.02736842105263158,,
93693,0,0,1,0.0,,
93518,10,10,813,0.012300123001230012,324.3931275040076,1205.0
99173,0,0,1,0.0,141.77086224089535,1623.0
91801,2503,2538,34938,0.07164119297040472,4.324015298885731,53381.0
92656,4496,4542,39054,0.11512265068878988,7.9983069531174324,52229.0
91806,0,0,1,0.0,,
97345,0,0,1,0.0,44.289302220017674,330.0
90623,1220,1227,12307,0.09913057609490533,1.8373254105731314,15545.0
94038,218,218,2510,0.08685258964143426,5.939959926667063,2683.0
93212,71,71,9733,0.007294770368848248,118.72568691728794,23142.0
92009,4573,4577,35372,0.1292830487391157,12.185006855714102,44739.0
98340,0,0,5,0.0,11.044291042293164,2721.0
92280,0,0,14,0.0,171.0086457040425,0.0
96119,1,1,74,0.013513513513513514,135.00405153933136,6.0
93167,0,0,1,0.0,,
93744,1,1,240,0.004166666666666667,,
93606,3,3,1024,0.0029296875,0.6920942598714069,988.0
97470,0,0,16,0.0,182.43536694969026,19711.0
92695,0,0,2,0.0,,
98260,0,0,7,0.0,32.77636775859438,5320.0
90986,0,0,0,,,
98388,0,0,11,0.0,21.67929139373033,7043.0
91960,0,0,1,0.0,,
92679,3954,3976,26467,0.14939358446367174,25.197959115708894,30818.0
94468,0,0,0,,,
92230,26,26,2505,0.010379241516966068,11.676513073361914,1887.0
98006,4,4,80,0.05,11.967643619365603,40009.0
92058,1000,1002,23489,0.04257311933245349,46.14157317416374,49834.0
93151,0,0,1,0.0,,
96138,0,0,1,0.0,,
95008,4115,4164,36885,0.11156296597532872,6.488659990591243,48333.0
99103,0,0,0,,234.7819831567262,556.0
91225,4,4,127,0.031496062992125984,,
91726,0,0,1,0.0,,
90294,15,15,162,0.09259259259259259,,
90273,1,1,2,0.5,,
91210,40,41,245,0.16326530612244897,0.09547237596278266,312.0
93565,0,0,1,0.0,,
94012,0,0,1,0.0,,
92088,10,10,1000,0.01,,
95978,1,1,195,0.005128205128205128,0.03716634788814578,142.0
98177,3,3,24,0.125,6.995776455975333,21090.0
92376,1099,1114,61431,0.01788999039572854,13.324194010522728,84394.0
96121,0,0,368,0.0,33.21475290605118,217.0
95502,31,31,1837,0.016875340228633642,,
95424,3,3,322,0.009316770186335404,,
91352,1553,1569,36244,0.04284847147114005,11.785309986444421,46899.0
93043,2,2,85,0.023529411764705882,0.49534064586216797,468.0
97040,0,0,1,0.0,54.44806792381581,1842.0
90881,0,0,0,,,
95742,1813,1820,17737,0.10221570727857023,50.55101596680873,17768.0
93702,229,230,27193,0.00842128488949362,5.1703737152629845,43875.0
90734,9,9,136,0.0661764705882353,,
94209,0,0,3,0.0,,
92586,483,486,18015,0.026810990840965863,6.449399361991453,20767.0
91325,2067,2086,24074,0.08586026418542826,4.820191630203142,35062.0
90651,6,6,361,0.01662049861495845,,
93908,714,714,11726,0.06089032918301211,243.94379921630158,12450.0
92639,0,0,2,0.0,,
96218,0,0,3,0.0,,
91741,1641,1654,21016,0.07808336505519604,20.507929894582187,26071.0
96726,0,0,2,0.0,20.49230590035521,107.0
93766,0,0,2,0.0,,
91205,1732,1772,21906,0.07906509632064275,1.8955625460843937,34254.0
91833,0,0,1,0.0,,
95021,13,13,1418,0.009167842031029619,,
92402,2,2,455,0.004395604395604396,,
96745,1,1,16,0.0625,,
93352,0,0,3,0.0,,
93932,8,8,520,0.015384615384615385,75.92106955037019,482.0
96006,2,2,583,0.003430531732418525,202.31415173696615,512.0
90708,0,0,3,0.0,,
91740,1015,1032,19738,0.05142364981254433,5.025740558408646,26168.0
95304,699,701,12613,0.05541901213034171,156.27843952873187,15841.0
92085,7,7,1042,0.0067178502879078695,,
91753,0,0,0,,,
92263,46,46,1293,0.03557617942768755,,
97023,0,0,9,0.0,197.41035238319537,12111.0
93583,0,0,1,0.0,,
98349,1,1,7,0.14285714285714285,40.26153673064165,4931.0
95945,478,479,20878,0.02289491330587221,62.0261703126204,27470.0
90091,1,1,111,0.009009009009009009,,
98063,0,0,2,0.0,,
95899,15,16,179,0.08379888268156424,,
90211,1091,1102,7076,0.1541831543244771,0.7001560344866612,9120.0
93094,2,3,319,0.006269592476489028,,
97220,0,0,44,0.0,7.563634634988942,27202.0
91376,21,21,319,0.06583072100313479,,
98274,1,1,10,0.1,145.71379816668875,18860.0
94989,0,0,1,0.0,,
97501,2,2,90,0.022222222222222223,45.38606664618218,44670.0
90494,0,0,0,,,
95073,626,627,9792,0.0639297385620915,22.8997408229987,11639.0
93545,34,34,1880,0.018085106382978722,392.52012846401,1470.0
92542,0,0,1,0.0,,
98626,0,0,3,0.0,135.38533674651148,26892.0
92716,0,0,3,0.0,,
95215,261,262,18505,0.01410429613617941,93.02796854068285,24847.0
92775,0,0,0,,,
91686,0,0,1,0.0,,
91522,0,0,12,0.0,,
96090,3,3,363,0.008264462809917356,3.215482473270114,366.0
93549,2,2,332,0.006024096385542169,502.9391710888877,203.0
95240,765,767,33626,0.02275025278058645,68.61688968598543,50517.0
97456,0,0,2,0.0,92.56338843543234,3422.0
92964,0,0,1,0.0,,
95023,2040,2044,49944,0.04084574723690534,395.54108811971906,59889.0
91385,7,7,100,0.07,,
92047,0,0,1,0.0,,
93036,1355,1361,35400,0.03827683615819209,18.78953413424153,49394.0
95736,21,22,989,0.021233569261880688,0.23122170811046464,331.0
92896,0,0,1,0.0,,
97103,1,1,15,0.06666666666666667,175.09692343076443,17993.0
94942,21,23,551,0.038112522686025406,,
94037,288,288,2371,0.12146773513285533,5.502131881277347,2917.0
93426,29,29,1068,0.027153558052434457,232.3686626985678,1564.0
95433,9,9,511,0.01761252446183953,,
93559,0,0,1,0.0,,
95381,19,19,1637,0.011606597434331093,,
94246,0,0,0,,,
91842,0,0,1,0.0,,
92219,0,0,1,0.0,,
