GEOID,NAMELSAD,COUNTYFP,county_name,current_total_evse,predicted_target_evse_count,baseline_target_evse_count,planning_gap_evse_non_benchmark_only,baseline_gap_evse,target_difference_final_minus_baseline,gap_difference_final_minus_baseline
06113010314,Census Tract 103.14,113,Yolo,0.0,55.0,12.0,55.0,12.0,43.0,43.0
06113011207,Census Tract 112.07,113,Yolo,2.0,57.0,2.0,55.0,0.0,55.0,55.0
06113011210,Census Tract 112.10,113,Yolo,2.0,56.0,25.0,54.0,23.0,31.0,31.0
06113011209,Census Tract 112.09,113,Yolo,3.0,75.0,18.0,72.0,15.0,57.0,57.0
06113011303,Census Tract 113.03,113,Yolo,3.0,48.0,14.0,45.0,11.0,34.0,34.0
06037197200,Census Tract 1972,37,Los Angeles,0.0,63.0,15.0,63.0,15.0,48.0,48.0
06037197300,Census Tract 1973,37,Los Angeles,3.0,60.0,16.0,57.0,13.0,44.0,44.0
06039000511,Census Tract 5.11,39,Madera,4.0,138.0,25.0,134.0,21.0,113.0,113.0
06039000110,Census Tract 1.10,39,Madera,27.0,97.0,5.0,70.0,0.0,92.0,70.0
06039000517,Census Tract 5.17,39,Madera,12.0,65.0,6.0,53.0,0.0,59.0,53.0
06039000901,Census Tract 9.01,39,Madera,0.0,62.0,50.0,62.0,50.0,12.0,12.0
06039000802,Census Tract 8.02,39,Madera,5.0,72.0,44.0,67.0,39.0,28.0,28.0
06039000801,Census Tract 8.01,39,Madera,4.0,49.0,58.0,45.0,54.0,-9.0,-9.0
06039000903,Census Tract 9.03,39,Madera,0.0,80.0,59.0,80.0,59.0,21.0,21.0
06039000516,Census Tract 5.16,39,Madera,0.0,81.0,18.0,81.0,18.0,63.0,63.0
06039000515,Census Tract 5.15,39,Madera,0.0,74.0,19.0,74.0,19.0,55.0,55.0
06031000402,Census Tract 4.02,31,Kings,0.0,139.0,6.0,139.0,6.0,133.0,133.0
06031001300,Census Tract 13,31,Kings,0.0,55.0,7.0,55.0,7.0,48.0,48.0
06031000200,Census Tract 2,31,Kings,0.0,46.0,4.0,46.0,4.0,42.0,42.0
06031000100,Census Tract 1,31,Kings,0.0,60.0,3.0,60.0,3.0,57.0,57.0
06045010601,Census Tract 106.01,45,Mendocino,0.0,59.0,7.0,59.0,7.0,52.0,52.0
06031001200,Census Tract 12,31,Kings,0.0,52.0,2.0,52.0,2.0,50.0,50.0
06045011003,Census Tract 110.03,45,Mendocino,0.0,80.0,13.0,80.0,13.0,67.0,67.0
06045011004,Census Tract 110.04,45,Mendocino,33.0,96.0,8.0,63.0,0.0,88.0,63.0
06031000403,Census Tract 4.03,31,Kings,0.0,102.0,23.0,102.0,23.0,79.0,79.0
06045010602,Census Tract 106.02,45,Mendocino,3.0,96.0,5.0,93.0,2.0,91.0,91.0
06045011502,Census Tract 115.02,45,Mendocino,26.0,70.0,58.0,44.0,32.0,12.0,12.0
06045011501,Census Tract 115.01,45,Mendocino,0.0,87.0,87.0,87.0,87.0,0.0,0.0
06001441702,Census Tract 4417.02,1,Alameda,12.0,104.0,12.0,92.0,0.0,92.0,92.0
06001433801,Census Tract 4338.01,1,Alameda,0.0,63.0,16.0,63.0,16.0,47.0,47.0
06001433802,Census Tract 4338.02,1,Alameda,0.0,84.0,13.0,84.0,13.0,71.0,71.0
06001436302,Census Tract 4363.02,1,Alameda,0.0,74.0,14.0,74.0,14.0,60.0,60.0
06001436403,Census Tract 4364.03,1,Alameda,11.0,83.0,10.0,72.0,0.0,73.0,72.0
06001436404,Census Tract 4364.04,1,Alameda,0.0,69.0,10.0,69.0,10.0,59.0,59.0
06001442502,Census Tract 4425.02,1,Alameda,0.0,86.0,13.0,86.0,13.0,73.0,73.0
06001442501,Census Tract 4425.01,1,Alameda,0.0,71.0,13.0,71.0,13.0,58.0,58.0
06001450609,Census Tract 4506.09,1,Alameda,31.0,109.0,8.0,78.0,0.0,101.0,78.0
06001450608,Census Tract 4506.08,1,Alameda,0.0,98.0,7.0,98.0,7.0,91.0,91.0
06001432601,Census Tract 4326.01,1,Alameda,12.0,80.0,12.0,68.0,0.0,68.0,68.0
06001403401,Census Tract 4034.01,1,Alameda,1.0,49.0,12.0,48.0,11.0,37.0,37.0
06001403302,Census Tract 4033.02,1,Alameda,0.0,46.0,14.0,46.0,14.0,32.0,32.0
06001982100,Census Tract 9821,1,Alameda,0.0,31.0,10.0,31.0,10.0,21.0,21.0
06001420302,Census Tract 4203.02,1,Alameda,0.0,35.0,9.0,35.0,9.0,26.0,26.0
06001420401,Census Tract 4204.01,1,Alameda,2.0,41.0,28.0,39.0,26.0,13.0,13.0
06001403301,Census Tract 4033.01,1,Alameda,0.0,40.0,28.0,40.0,28.0,12.0,12.0
06001422901,Census Tract 4229.01,1,Alameda,7.0,34.0,32.0,27.0,25.0,2.0,2.0
06001420402,Census Tract 4204.02,1,Alameda,2.0,32.0,8.0,30.0,6.0,24.0,24.0
06001420301,Census Tract 4203.01,1,Alameda,0.0,51.0,19.0,51.0,19.0,32.0,32.0
06037197410,Census Tract 1974.10,37,Los Angeles,0.0,70.0,11.0,70.0,11.0,59.0,59.0
06047001603,Census Tract 16.03,47,Merced,0.0,75.0,26.0,75.0,26.0,49.0,49.0
06047000306,Census Tract 3.06,47,Merced,0.0,66.0,25.0,66.0,25.0,41.0,41.0
06007002402,Census Tract 24.02,7,Butte,0.0,50.0,2.0,50.0,2.0,48.0,48.0
06007002401,Census Tract 24.01,7,Butte,0.0,34.0,3.0,34.0,3.0,31.0,31.0
06007001601,Census Tract 16.01,7,Butte,0.0,53.0,4.0,53.0,4.0,49.0,49.0
06007001602,Census Tract 16.02,7,Butte,0.0,69.0,4.0,69.0,4.0,65.0,65.0
06007000404,Census Tract 4.04,7,Butte,0.0,70.0,29.0,70.0,29.0,41.0,41.0
06007000403,Census Tract 4.03,7,Butte,0.0,60.0,47.0,60.0,47.0,13.0,13.0
06037197420,Census Tract 1974.20,37,Los Angeles,1.0,56.0,16.0,55.0,15.0,40.0,40.0
06037197500,Census Tract 1975,37,Los Angeles,1.0,60.0,16.0,59.0,15.0,44.0,44.0
06037197600,Census Tract 1976,37,Los Angeles,0.0,48.0,21.0,48.0,21.0,27.0,27.0
06037197700,Census Tract 1977,37,Los Angeles,5.0,84.0,15.0,79.0,10.0,69.0,69.0
06031000405,Census Tract 4.05,31,Kings,0.0,171.0,23.0,171.0,23.0,148.0,148.0
06031000500,Census Tract 5,31,Kings,0.0,225.0,9.0,225.0,9.0,216.0,216.0
06031000602,Census Tract 6.02,31,Kings,0.0,114.0,30.0,114.0,30.0,84.0,84.0
06031000701,Census Tract 7.01,31,Kings,2.0,111.0,26.0,109.0,24.0,85.0,85.0
06031000702,Census Tract 7.02,31,Kings,1.0,89.0,23.0,88.0,22.0,66.0,66.0
06037199110,Census Tract 1991.10,37,Los Angeles,0.0,49.0,14.0,49.0,14.0,35.0,35.0
06031000800,Census Tract 8,31,Kings,6.0,95.0,15.0,89.0,9.0,80.0,80.0
06037187102,Census Tract 1871.02,37,Los Angeles,0.0,85.0,9.0,85.0,9.0,76.0,76.0
06037187200,Census Tract 1872,37,Los Angeles,3.0,60.0,13.0,57.0,10.0,47.0,47.0
06037187300,Census Tract 1873,37,Los Angeles,0.0,73.0,12.0,73.0,12.0,61.0,61.0
06053014110,Census Tract 141.10,53,Monterey,0.0,67.0,4.0,67.0,4.0,63.0,63.0
06053014109,Census Tract 141.09,53,Monterey,4.0,78.0,3.0,74.0,0.0,75.0,74.0
06037670702,Census Tract 6707.02,37,Los Angeles,2.0,159.0,5.0,157.0,3.0,154.0,154.0
06037670201,Census Tract 6702.01,37,Los Angeles,0.0,105.0,6.0,105.0,6.0,99.0,99.0
06031001001,Census Tract 10.01,31,Kings,6.0,109.0,18.0,103.0,12.0,91.0,91.0
06087122204,Census Tract 1222.04,87,Santa Cruz,2.0,76.0,9.0,74.0,7.0,67.0,67.0
06087100802,Census Tract 1008.02,87,Santa Cruz,0.0,70.0,27.0,70.0,27.0,43.0,43.0
06087121501,Census Tract 1215.01,87,Santa Cruz,2.0,51.0,16.0,49.0,14.0,35.0,35.0
06087122402,Census Tract 1224.02,87,Santa Cruz,0.0,96.0,4.0,96.0,4.0,92.0,92.0
06087121502,Census Tract 1215.02,87,Santa Cruz,0.0,59.0,31.0,59.0,31.0,28.0,28.0
06087122005,Census Tract 1220.05,87,Santa Cruz,0.0,116.0,15.0,116.0,15.0,101.0,101.0
06087121801,Census Tract 1218.01,87,Santa Cruz,0.0,40.0,20.0,40.0,20.0,20.0,20.0
06087110402,Census Tract 1104.02,87,Santa Cruz,26.0,116.0,16.0,90.0,0.0,100.0,90.0
06087110504,Census Tract 1105.04,87,Santa Cruz,0.0,68.0,32.0,68.0,32.0,36.0,36.0
06087110602,Census Tract 1106.02,87,Santa Cruz,0.0,78.0,28.0,78.0,28.0,50.0,50.0
06087122004,Census Tract 1220.04,87,Santa Cruz,8.0,69.0,13.0,61.0,5.0,56.0,56.0
06087101001,Census Tract 1010.01,87,Santa Cruz,0.0,81.0,23.0,81.0,23.0,58.0,58.0
06087110101,Census Tract 1101.01,87,Santa Cruz,0.0,60.0,20.0,60.0,20.0,40.0,40.0
06031001002,Census Tract 10.02,31,Kings,11.0,75.0,27.0,64.0,16.0,48.0,48.0
06075020602,Census Tract 206.02,75,San Francisco,0.0,45.0,7.0,45.0,7.0,38.0,38.0
06031001003,Census Tract 10.03,31,Kings,1.0,156.0,21.0,155.0,20.0,135.0,135.0
06031001100,Census Tract 11,31,Kings,1.0,141.0,15.0,140.0,14.0,126.0,126.0
06031001500,Census Tract 15,31,Kings,0.0,60.0,28.0,60.0,28.0,32.0,32.0
06037236400,Census Tract 2364,37,Los Angeles,0.0,67.0,11.0,67.0,11.0,56.0,56.0
06037237500,Census Tract 2375,37,Los Angeles,0.0,48.0,22.0,48.0,22.0,26.0,26.0
06065042212,Census Tract 422.12,65,Riverside,2.0,200.0,17.0,198.0,15.0,183.0,183.0
06065042719,Census Tract 427.19,65,Riverside,1.0,111.0,6.0,110.0,5.0,105.0,105.0
06065042723,Census Tract 427.23,65,Riverside,0.0,183.0,6.0,183.0,6.0,177.0,177.0
06065043218,Census Tract 432.18,65,Riverside,0.0,113.0,15.0,113.0,15.0,98.0,98.0
06065040807,Census Tract 408.07,65,Riverside,0.0,56.0,23.0,56.0,23.0,33.0,33.0
06065040808,Census Tract 408.08,65,Riverside,0.0,107.0,25.0,107.0,25.0,82.0,82.0
06037213201,Census Tract 2132.01,37,Los Angeles,1.0,60.0,22.0,59.0,21.0,38.0,38.0
06037213202,Census Tract 2132.02,37,Los Angeles,0.0,55.0,22.0,55.0,22.0,33.0,33.0
06037502303,Census Tract 5023.03,37,Los Angeles,16.0,189.0,8.0,173.0,0.0,181.0,173.0
06037533204,Census Tract 5332.04,37,Los Angeles,0.0,67.0,15.0,67.0,15.0,52.0,52.0
06037703003,Census Tract 7030.03,37,Los Angeles,87.0,139.0,9.0,52.0,0.0,130.0,52.0
06037930400,Census Tract 9304,37,Los Angeles,0.0,38.0,0.0,38.0,0.0,38.0,38.0
06037242202,Census Tract 2422.02,37,Los Angeles,1.0,51.0,20.0,50.0,19.0,31.0,31.0
06037128302,Census Tract 1283.02,37,Los Angeles,0.0,78.0,15.0,78.0,15.0,63.0,63.0
06037134306,Census Tract 1343.06,37,Los Angeles,0.0,69.0,16.0,69.0,16.0,53.0,53.0
06037119320,Census Tract 1193.20,37,Los Angeles,40.0,75.0,18.0,35.0,0.0,57.0,35.0
06037920326,Census Tract 9203.26,37,Los Angeles,4.0,221.0,1.0,217.0,0.0,220.0,217.0
06037294520,Census Tract 2945.20,37,Los Angeles,1.0,65.0,18.0,64.0,17.0,47.0,47.0
06037573202,Census Tract 5732.02,37,Los Angeles,0.0,113.0,16.0,113.0,16.0,97.0,97.0
06037599100,Census Tract 5991,37,Los Angeles,0.0,31.0,0.0,31.0,0.0,31.0,31.0
06037460001,Census Tract 4600.01,37,Los Angeles,0.0,48.0,6.0,48.0,6.0,42.0,42.0
06037554511,Census Tract 5545.11,37,Los Angeles,21.0,87.0,8.0,66.0,0.0,79.0,66.0
06037408503,Census Tract 4085.03,37,Los Angeles,4.0,180.0,6.0,176.0,2.0,174.0,174.0
06037243001,Census Tract 2430.01,37,Los Angeles,0.0,60.0,22.0,60.0,22.0,38.0,38.0
06037242201,Census Tract 2422.01,37,Los Angeles,0.0,65.0,20.0,65.0,20.0,45.0,45.0
06037533504,Census Tract 5335.04,37,Los Angeles,0.0,64.0,20.0,64.0,20.0,44.0,44.0
06037403328,Census Tract 4033.28,37,Los Angeles,0.0,140.0,8.0,140.0,8.0,132.0,132.0
06037131021,Census Tract 1310.21,37,Los Angeles,0.0,65.0,17.0,65.0,17.0,48.0,48.0
06037113238,Census Tract 1132.38,37,Los Angeles,0.0,80.0,15.0,80.0,15.0,65.0,65.0
06037113428,Census Tract 1134.28,37,Los Angeles,0.0,82.0,11.0,82.0,11.0,71.0,71.0
06037113423,Census Tract 1134.23,37,Los Angeles,0.0,58.0,15.0,58.0,15.0,43.0,43.0
06037119801,Census Tract 1198.01,37,Los Angeles,0.0,57.0,16.0,57.0,16.0,41.0,41.0
06037119004,Census Tract 1190.04,37,Los Angeles,0.0,58.0,14.0,58.0,14.0,44.0,44.0
06037134906,Census Tract 1349.06,37,Los Angeles,0.0,55.0,31.0,55.0,31.0,24.0,24.0
06037101222,Census Tract 1012.22,37,Los Angeles,0.0,56.0,24.0,56.0,24.0,32.0,32.0
06037103201,Census Tract 1032.01,37,Los Angeles,0.0,92.0,9.0,92.0,9.0,83.0,83.0
06037320102,Census Tract 3201.02,37,Los Angeles,3.0,74.0,12.0,71.0,9.0,62.0,62.0
06037501301,Census Tract 5013.01,37,Los Angeles,0.0,62.0,14.0,62.0,14.0,48.0,48.0
06037408213,Census Tract 4082.13,37,Los Angeles,2.0,147.0,10.0,145.0,8.0,137.0,137.0
06001450603,Census Tract 4506.03,1,Alameda,40.0,104.0,6.0,64.0,0.0,98.0,64.0
06067008910,Census Tract 89.10,67,Sacramento,0.0,72.0,21.0,72.0,21.0,51.0,51.0
06067009004,Census Tract 90.04,67,Sacramento,0.0,84.0,23.0,84.0,23.0,61.0,61.0
06037213310,Census Tract 2133.10,37,Los Angeles,10.0,47.0,23.0,37.0,13.0,24.0,24.0
06037213320,Census Tract 2133.20,37,Los Angeles,0.0,45.0,23.0,45.0,23.0,22.0,22.0
06067008911,Census Tract 89.11,67,Sacramento,0.0,61.0,37.0,61.0,37.0,24.0,24.0
06067008913,Census Tract 89.13,67,Sacramento,0.0,101.0,13.0,101.0,13.0,88.0,88.0
06037213401,Census Tract 2134.01,37,Los Angeles,0.0,64.0,29.0,64.0,29.0,35.0,35.0
06037214700,Census Tract 2147,37,Los Angeles,0.0,54.0,17.0,54.0,17.0,37.0,37.0
06037214800,Census Tract 2148,37,Los Angeles,0.0,58.0,17.0,58.0,17.0,41.0,41.0
06037216100,Census Tract 2161,37,Los Angeles,0.0,46.0,16.0,46.0,16.0,30.0,30.0
06037216700,Census Tract 2167,37,Los Angeles,0.0,60.0,15.0,60.0,15.0,45.0,45.0
06067009503,Census Tract 95.03,67,Sacramento,4.0,60.0,14.0,56.0,10.0,46.0,46.0
06067009502,Census Tract 95.02,67,Sacramento,0.0,223.0,8.0,223.0,8.0,215.0,215.0
06067009504,Census Tract 95.04,67,Sacramento,0.0,69.0,18.0,69.0,18.0,51.0,51.0
06037980031,Census Tract 9800.31,37,Los Angeles,10.0,36.0,3.0,26.0,0.0,33.0,26.0
06037408703,Census Tract 4087.03,37,Los Angeles,0.0,139.0,3.0,139.0,3.0,136.0,136.0
06037408722,Census Tract 4087.22,37,Los Angeles,0.0,95.0,9.0,95.0,9.0,86.0,86.0
06037980036,Census Tract 9800.36,37,Los Angeles,0.0,34.0,4.0,34.0,4.0,30.0,30.0
06037980023,Census Tract 9800.23,37,Los Angeles,0.0,30.0,6.0,30.0,6.0,24.0,24.0
06037910214,Census Tract 9102.14,37,Los Angeles,2.0,127.0,6.0,125.0,4.0,121.0,121.0
06037910218,Census Tract 9102.18,37,Los Angeles,60.0,89.0,3.0,29.0,0.0,86.0,29.0
06037910216,Census Tract 9102.16,37,Los Angeles,0.0,102.0,8.0,102.0,8.0,94.0,94.0
06031981800,Census Tract 9818,31,Kings,0.0,65.0,32.0,65.0,32.0,33.0,33.0
06001450604,Census Tract 4506.04,1,Alameda,6.0,139.0,9.0,133.0,3.0,130.0,130.0
06001450605,Census Tract 4506.05,1,Alameda,37.0,114.0,9.0,77.0,0.0,105.0,77.0
06065030400,Census Tract 304,65,Riverside,2.0,104.0,20.0,102.0,18.0,84.0,84.0
06065030501,Census Tract 305.01,65,Riverside,0.0,82.0,24.0,82.0,24.0,58.0,58.0
06035040200,Census Tract 402,35,Lassen,0.0,56.0,4.0,56.0,4.0,52.0,52.0
06035040500,Census Tract 405,35,Lassen,0.0,69.0,14.0,69.0,14.0,55.0,55.0
06035040100,Census Tract 401,35,Lassen,0.0,46.0,2.0,46.0,2.0,44.0,44.0
06035040400,Census Tract 404,35,Lassen,0.0,52.0,8.0,52.0,8.0,44.0,44.0
06035040302,Census Tract 403.02,35,Lassen,1.0,102.0,11.0,101.0,10.0,91.0,91.0
06035040600,Census Tract 406,35,Lassen,0.0,56.0,4.0,56.0,4.0,52.0,52.0
06011000302,Census Tract 3.02,11,Colusa,0.0,61.0,15.0,61.0,15.0,46.0,46.0
06011000301,Census Tract 3.01,11,Colusa,18.0,104.0,41.0,86.0,23.0,63.0,63.0
06037532102,Census Tract 5321.02,37,Los Angeles,0.0,72.0,13.0,72.0,13.0,59.0,59.0
06037480201,Census Tract 4802.01,37,Los Angeles,0.0,74.0,10.0,74.0,10.0,64.0,64.0
06037430501,Census Tract 4305.01,37,Los Angeles,0.0,92.0,6.0,92.0,6.0,86.0,86.0
06065040901,Census Tract 409.01,65,Riverside,0.0,195.0,23.0,195.0,23.0,172.0,172.0
06065040903,Census Tract 409.03,65,Riverside,0.0,59.0,36.0,59.0,36.0,23.0,23.0
06065040904,Census Tract 409.04,65,Riverside,0.0,72.0,29.0,72.0,29.0,43.0,43.0
06037213402,Census Tract 2134.02,37,Los Angeles,3.0,63.0,21.0,60.0,18.0,42.0,42.0
06037214000,Census Tract 2140,37,Los Angeles,1.0,65.0,13.0,64.0,12.0,52.0,52.0
06037214100,Census Tract 2141,37,Los Angeles,0.0,68.0,12.0,68.0,12.0,56.0,56.0
06037214400,Census Tract 2144,37,Los Angeles,0.0,56.0,22.0,56.0,22.0,34.0,34.0
06067009005,Census Tract 90.05,67,Sacramento,12.0,57.0,7.0,45.0,0.0,50.0,45.0
06067009006,Census Tract 90.06,67,Sacramento,2.0,129.0,16.0,127.0,14.0,113.0,113.0
06037216800,Census Tract 2168,37,Los Angeles,3.0,59.0,15.0,56.0,12.0,44.0,44.0
06037551203,Census Tract 5512.03,37,Los Angeles,0.0,78.0,15.0,78.0,15.0,63.0,63.0
06037551001,Census Tract 5510.01,37,Los Angeles,19.0,64.0,11.0,45.0,0.0,53.0,45.0
06037550501,Census Tract 5505.01,37,Los Angeles,0.0,82.0,14.0,82.0,14.0,68.0,68.0
06037276605,Census Tract 2766.05,37,Los Angeles,1.0,53.0,26.0,52.0,25.0,27.0,27.0
06037276607,Census Tract 2766.07,37,Los Angeles,17.0,266.0,19.0,249.0,2.0,247.0,247.0
06037550802,Census Tract 5508.02,37,Los Angeles,8.0,50.0,11.0,42.0,3.0,39.0,39.0
06037217200,Census Tract 2172,37,Los Angeles,3.0,66.0,13.0,63.0,10.0,53.0,53.0
06037218110,Census Tract 2181.10,37,Los Angeles,0.0,58.0,17.0,58.0,17.0,41.0,41.0
06037218210,Census Tract 2182.10,37,Los Angeles,0.0,71.0,21.0,71.0,21.0,50.0,50.0
06037218220,Census Tract 2182.20,37,Los Angeles,0.0,66.0,16.0,66.0,16.0,50.0,50.0
06037218300,Census Tract 2183,37,Los Angeles,0.0,78.0,14.0,78.0,14.0,64.0,64.0
06037650607,Census Tract 6506.07,37,Los Angeles,0.0,63.0,18.0,63.0,18.0,45.0,45.0
06037131023,Census Tract 1310.23,37,Los Angeles,1.0,56.0,17.0,55.0,16.0,39.0,39.0
06037131801,Census Tract 1318.01,37,Los Angeles,0.0,64.0,16.0,64.0,16.0,48.0,48.0
06037240301,Census Tract 2403.01,37,Los Angeles,1.0,52.0,19.0,51.0,18.0,33.0,33.0
06037500100,Census Tract 5001,37,Los Angeles,0.0,79.0,4.0,79.0,4.0,75.0,75.0
06037240302,Census Tract 2403.02,37,Los Angeles,0.0,52.0,22.0,52.0,22.0,30.0,30.0
06037502603,Census Tract 5026.03,37,Los Angeles,0.0,67.0,13.0,67.0,13.0,54.0,54.0
06037408725,Census Tract 4087.25,37,Los Angeles,0.0,166.0,9.0,166.0,9.0,157.0,157.0
06037218400,Census Tract 2184,37,Los Angeles,0.0,74.0,16.0,74.0,16.0,58.0,58.0
06037218500,Census Tract 2185,37,Los Angeles,0.0,53.0,18.0,53.0,18.0,35.0,35.0
06037218600,Census Tract 2186,37,Los Angeles,1.0,56.0,20.0,55.0,19.0,36.0,36.0
06037218900,Census Tract 2189,37,Los Angeles,0.0,85.0,15.0,85.0,15.0,70.0,70.0
06037219020,Census Tract 2190.20,37,Los Angeles,0.0,67.0,15.0,67.0,15.0,52.0,52.0
06037271702,Census Tract 2717.02,37,Los Angeles,6.0,84.0,15.0,78.0,9.0,69.0,69.0
06037531202,Census Tract 5312.02,37,Los Angeles,0.0,69.0,19.0,69.0,19.0,50.0,50.0
06037224410,Census Tract 2244.10,37,Los Angeles,1.0,43.0,19.0,42.0,18.0,24.0,24.0
06037267404,Census Tract 2674.04,37,Los Angeles,24.0,62.0,24.0,38.0,0.0,38.0,38.0
06037267300,Census Tract 2673,37,Los Angeles,13.0,77.0,20.0,64.0,7.0,57.0,57.0
06037218800,Census Tract 2188,37,Los Angeles,0.0,50.0,20.0,50.0,20.0,30.0,30.0
06037209401,Census Tract 2094.01,37,Los Angeles,0.0,56.0,28.0,56.0,28.0,28.0,28.0
06037232701,Census Tract 2327.01,37,Los Angeles,1.0,44.0,24.0,43.0,23.0,20.0,20.0
06037920106,Census Tract 9201.06,37,Los Angeles,16.0,79.0,2.0,63.0,0.0,77.0,63.0
06037232602,Census Tract 2326.02,37,Los Angeles,0.0,75.0,18.0,75.0,18.0,57.0,57.0
06037232601,Census Tract 2326.01,37,Los Angeles,0.0,43.0,25.0,43.0,25.0,18.0,18.0
06037273403,Census Tract 2734.03,37,Los Angeles,0.0,40.0,14.0,40.0,14.0,26.0,26.0
06037232702,Census Tract 2327.02,37,Los Angeles,1.0,65.0,19.0,64.0,18.0,46.0,46.0
06001450606,Census Tract 4506.06,1,Alameda,0.0,219.0,9.0,219.0,9.0,210.0,210.0
06093001300,Census Tract 13,93,Siskiyou,0.0,58.0,3.0,58.0,3.0,55.0,55.0
06009000220,Census Tract 2.20,9,Calaveras,0.0,201.0,12.0,201.0,12.0,189.0,189.0
06009000400,Census Tract 4,9,Calaveras,0.0,109.0,9.0,109.0,9.0,100.0,100.0
06093000902,Census Tract 9.02,93,Siskiyou,0.0,91.0,12.0,91.0,12.0,79.0,79.0
06065030502,Census Tract 305.02,65,Riverside,0.0,43.0,24.0,43.0,24.0,19.0,19.0
06065030503,Census Tract 305.03,65,Riverside,0.0,67.0,44.0,67.0,44.0,23.0,23.0
06065030700,Census Tract 307,65,Riverside,0.0,160.0,21.0,160.0,21.0,139.0,139.0
06001451701,Census Tract 4517.01,1,Alameda,0.0,70.0,11.0,70.0,11.0,59.0,59.0
06065030800,Census Tract 308,65,Riverside,0.0,205.0,16.0,205.0,16.0,189.0,189.0
06065031702,Census Tract 317.02,65,Riverside,0.0,52.0,16.0,52.0,16.0,36.0,36.0
06065031703,Census Tract 317.03,65,Riverside,6.0,87.0,22.0,81.0,16.0,65.0,65.0
06067009108,Census Tract 91.08,67,Sacramento,4.0,67.0,22.0,63.0,18.0,45.0,45.0
06067009109,Census Tract 91.09,67,Sacramento,0.0,97.0,20.0,97.0,20.0,77.0,77.0
06037219500,Census Tract 2195,37,Los Angeles,0.0,46.0,17.0,46.0,17.0,29.0,29.0
06037219800,Census Tract 2198,37,Los Angeles,1.0,61.0,19.0,60.0,18.0,42.0,42.0
06037220000,Census Tract 2200,37,Los Angeles,2.0,95.0,13.0,93.0,11.0,82.0,82.0
06037220100,Census Tract 2201,37,Los Angeles,9.0,50.0,13.0,41.0,4.0,37.0,37.0
06037221120,Census Tract 2211.20,37,Los Angeles,1.0,49.0,23.0,48.0,22.0,26.0,26.0
06037221210,Census Tract 2212.10,37,Los Angeles,0.0,48.0,21.0,48.0,21.0,27.0,27.0
06037221220,Census Tract 2212.20,37,Los Angeles,0.0,51.0,16.0,51.0,16.0,35.0,35.0
06015000106,Census Tract 1.06,15,Del Norte,0.0,54.0,9.0,54.0,9.0,45.0,45.0
06015000107,Census Tract 1.07,15,Del Norte,0.0,48.0,26.0,48.0,26.0,22.0,22.0
06001451501,Census Tract 4515.01,1,Alameda,4.0,96.0,6.0,92.0,2.0,90.0,90.0
06037232300,Census Tract 2323,37,Los Angeles,0.0,69.0,16.0,69.0,16.0,53.0,53.0
06037232500,Census Tract 2325,37,Los Angeles,0.0,79.0,15.0,79.0,15.0,64.0,64.0
06037232800,Census Tract 2328,37,Los Angeles,0.0,57.0,20.0,57.0,20.0,37.0,37.0
06037234200,Census Tract 2342,37,Los Angeles,20.0,47.0,14.0,27.0,0.0,33.0,27.0
06067007603,Census Tract 76.03,67,Sacramento,0.0,59.0,22.0,59.0,22.0,37.0,37.0
06067006204,Census Tract 62.04,67,Sacramento,28.0,60.0,24.0,32.0,0.0,36.0,32.0
06067004019,Census Tract 40.19,67,Sacramento,0.0,60.0,29.0,60.0,29.0,31.0,31.0
06067006502,Census Tract 65.02,67,Sacramento,0.0,52.0,18.0,52.0,18.0,34.0,34.0
06067004015,Census Tract 40.15,67,Sacramento,0.0,84.0,21.0,84.0,21.0,63.0,63.0
06067006706,Census Tract 67.06,67,Sacramento,0.0,68.0,22.0,68.0,22.0,46.0,46.0
06067007027,Census Tract 70.27,67,Sacramento,28.0,52.0,17.0,24.0,0.0,35.0,24.0
06067009640,Census Tract 96.40,67,Sacramento,0.0,80.0,33.0,80.0,33.0,47.0,47.0
06067008802,Census Tract 88.02,67,Sacramento,0.0,59.0,8.0,59.0,8.0,51.0,51.0
06057000107,Census Tract 1.07,57,Nevada,0.0,144.0,10.0,144.0,10.0,134.0,134.0
06057000404,Census Tract 4.04,57,Nevada,0.0,130.0,8.0,130.0,8.0,122.0,122.0
06057000601,Census Tract 6.01,57,Nevada,0.0,69.0,40.0,69.0,40.0,29.0,29.0
06057000403,Census Tract 4.03,57,Nevada,0.0,58.0,9.0,58.0,9.0,49.0,49.0
06057001207,Census Tract 12.07,57,Nevada,19.0,108.0,21.0,89.0,2.0,87.0,87.0
06057000503,Census Tract 5.03,57,Nevada,0.0,49.0,33.0,49.0,33.0,16.0,16.0
06057000504,Census Tract 5.04,57,Nevada,24.0,134.0,29.0,110.0,5.0,105.0,105.0
06057000602,Census Tract 6.02,57,Nevada,0.0,124.0,21.0,124.0,21.0,103.0,103.0
06057001208,Census Tract 12.08,57,Nevada,0.0,47.0,16.0,47.0,16.0,31.0,31.0
06057000106,Census Tract 1.06,57,Nevada,0.0,55.0,15.0,55.0,15.0,40.0,40.0
06057001211,Census Tract 12.11,57,Nevada,0.0,38.0,22.0,38.0,22.0,16.0,16.0
06057001210,Census Tract 12.10,57,Nevada,0.0,45.0,22.0,45.0,22.0,23.0,23.0
06037404402,Census Tract 4044.02,37,Los Angeles,0.0,91.0,7.0,91.0,7.0,84.0,84.0
